1201,12,KABUPATEN NIAS
1202,12,KABUPATEN MANDAILING NATAL
1203,12,KABUPATEN TAPANULI SELATAN
1204,12,KABUPATEN TAPANULI TENGAH
1205,12,KABUPATEN TAPANULI UTARA
1206,12,KABUPATEN TOBA SAMOSIR
1207,12,KABUPATEN LABUHAN BATU
1208,12,KABUPATEN ASAHAN
1209,12,KABUPATEN SIMALUNGUN
1210,12,KABUPATEN DAIRI
1211,12,KABUPATEN KARO
1212,12,KABUPATEN DELI SERDANG
1213,12,KABUPATEN LANGKAT
1214,12,KABUPATEN NIAS SELATAN
1215,12,KABUPATEN HUMBANG HASUNDUTAN
1216,12,KABUPATEN PAKPAK BHARAT
1217,12,KABUPATEN SAMOSIR
1218,12,KABUPATEN SERDANG BEDAGAI
1219,12,KABUPATEN BATU BARA
1220,12,KABUPATEN PADANG LAWAS UTARA
1221,12,KABUPATEN PADANG LAWAS
1222,12,KABUPATEN LABUHAN BATU SELATAN
1223,12,KABUPATEN LABUHAN BATU UTARA
1224,12,KABUPATEN NIAS UTARA
1225,12,KABUPATEN NIAS BARAT
1271,12,KOTA SIBOLGA
1272,12,KOTA TANJUNG BALAI
1273,12,KOTA PEMATANG SIANTAR
1274,12,KOTA TEBING TINGGI
1275,12,KOTA MEDAN
1276,12,KOTA BINJAI
1277,12,KOTA PADANGSIDIMPUAN
1278,12,KOTA GUNUNGSITOLI
