3301,33,KABUPATEN CILACAP
3302,33,KABUPATEN BANYUMAS
3303,33,KABUPATEN PURBALINGGA
3304,33,KABUPATEN BANJARNEGARA
3305,33,KABUPATEN KEBUMEN
3306,33,KABUPATEN PURWOREJO
3307,33,KABUPATEN WONOSOBO
3308,33,KABUPATEN MAGELANG
3309,33,KABUPATEN BOYOLALI
3310,33,KABUPATEN KLATEN
3311,33,KABUPATEN SUKOHARJO
3312,33,KABUPATEN WONOGIRI
3313,33,KABUPATEN KARANGANYAR
3314,33,KABUPATEN SRAGEN
3315,33,KABUPATEN GROBOGAN
3316,33,KABUPATEN BLORA
3317,33,KABUPATEN REMBANG
3318,33,KABUPATEN PATI
3319,33,KABUPATEN KUDUS
3320,33,KABUPATEN JEPARA
3321,33,KABUPATEN DEMAK
3322,33,KABUPATEN SEMARANG
3323,33,KABUPATEN TEMANGGUNG
3324,33,KABUPATEN KENDAL
3325,33,KABUPATEN BATANG
3326,33,KABUPATEN PEKALONGAN
3327,33,KABUPATEN PEMALANG
3328,33,KABUPATEN TEGAL
3329,33,KABUPATEN BREBES
3371,33,KOTA MAGELANG
3372,33,KOTA SURAKARTA
3373,33,KOTA SALATIGA
3374,33,KOTA SEMARANG
3375,33,KOTA PEKALONGAN
3376,33,KOTA TEGAL
