7403090,7403,SOROPIA
7403091,7403,LALONGGASUMEETO
7403100,7403,SAMPARA
7403101,7403,BONDOALA
7403102,7403,BESULUTU
7403103,7403,KAPOIALA
7403104,7403,ANGGALOMOARE
7403105,7403,MOROSI
7403130,7403,LAMBUYA
7403131,7403,UEPAI
7403132,7403,PURIALA
7403133,7403,ONEMBUTE
7403140,7403,PONDIDAHA
7403141,7403,WONGGEDUKU
7403142,7403,AMONGGEDO
7403143,7403,WONGGEDUKU BARAT
7403150,7403,WAWOTOBI
7403151,7403,MELUHU
7403152,7403,KONAWE
7403153,7403,ANGGOTOA
7403170,7403,UNAAHA
7403171,7403,ANGGABERI
7403180,7403,ABUKI
7403181,7403,LATOMA
7403182,7403,TONGAUNA
7403183,7403,ASINUA
7403184,7403,PADANGGUNI
7403185,7403,TONGAUNA UTARA
7403193,7403,ROUTA
