9415010,9415,PANTAI KASUARI
9415011,9415,KOPAY
9415012,9415,DER KOUMUR
9415013,9415,SAFAN
9415014,9415,AWYU
9415020,9415,FAYIT
9415021,9415,ASWI
9415030,9415,ATSY
9415031,9415,SIRETS
9415032,9415,AYIP
9415033,9415,BECTBAMU
9415040,9415,SUATOR
9415041,9415,KOLF BRAZA
9415042,9415,JOUTU
9415043,9415,KOROWAY BULUANOP
9415050,9415,AKAT
9415051,9415,JETSY
9415060,9415,AGATS
9415070,9415,SAWA ERMA
9415071,9415,SURU-SURU
9415072,9415,UNIR SIRAU
9415073,9415,JOERAT
9415074,9415,PULAU TIGA
