9402110,9402,WAMENA
9402111,9402,ASOLOKOBAL
9402112,9402,WALELAGAMA
9402113,9402,TRIKORA
9402114,9402,NAPUA
9402115,9402,WALAIK
9402116,9402,WOUMA
9402117,9402,WALESI
9402118,9402,ASOTIPO
9402119,9402,MAIMA
9402120,9402,HUBIKOSI
9402121,9402,PELEBAGA
9402122,9402,IBELE
9402123,9402,TAILAREK
9402124,9402,HUBIKIAK
9402180,9402,ASOLOGAIMA
9402181,9402,MUSATFAK
9402182,9402,SILO KARNO DOGA
9402183,9402,PYRAMID
9402184,9402,MULIAMA
9402185,9402,WAME
9402190,9402,KURULU
9402191,9402,USILIMO
9402192,9402,WITA WAYA
9402193,9402,LIBAREK
9402194,9402,WADANGKU
9402195,9402,PISUGI
9402220,9402,BOLAKME
9402221,9402,WOLLO
9402222,9402,YALENGGA
9402223,9402,TAGIME
9402224,9402,MOLAGALOME
9402225,9402,TAGINERI
9402226,9402,BUGI
9402227,9402,BPIRI
9402228,9402,KORAGI
9402611,9402,ITLAY HASIGE
9402612,9402,SIEPKOSI
9402614,9402,POPUGOBA
