9417010,9417,IWUR
9417011,9417,KAWOR
9417012,9417,TARUP
9417013,9417,AWINBON
9417020,9417,OKSIBIL
9417021,9417,PEPERA
9417022,9417,ALEMSOM
9417023,9417,SERAMBAKON
9417024,9417,KOLOMDOL
9417025,9417,OKSOP
9417026,9417,OK BAPE
9417027,9417,OK AON
9417030,9417,BORME
9417031,9417,BIME
9417032,9417,EPUMEK
9417033,9417,WEIME
9417034,9417,PAMEK
9417035,9417,NONGME
9417036,9417,BATANI
9417040,9417,OKBI
9417041,9417,ABOY
9417042,9417,OKBAB
9417043,9417,TEIRAPLU
9417044,9417,YEFTA
9417050,9417,KIWIROK
9417051,9417,KIWIROK TIMUR
9417052,9417,OKSEBANG
9417053,9417,OKHIKA
9417054,9417,OKLIP
9417055,9417,OKSAMOL
9417056,9417,OKBEMTA
9417060,9417,BATOM
9417061,9417,MURKIM
9417062,9417,MOFINOP
