7402010,7402,TONGKUNO
7402011,7402,TONGKUNO SELATAN
7402020,7402,PARIGI
7402021,7402,BONE
7402022,7402,MAROBO
7402030,7402,KABAWO
7402031,7402,KABANGKA
7402032,7402,KONTUKOWUNA
7402061,7402,KONTUNAGA
7402062,7402,WATOPUTE
7402070,7402,KATOBU
7402071,7402,LOHIA
7402072,7402,DURUKA
7402073,7402,BATALAIWORU
7402080,7402,NAPABALANO
7402081,7402,LASALEPA
7402083,7402,TOWEA
7402090,7402,WAKORUMBA SELATAN
7402091,7402,PASIR PUTIH
7402092,7402,PASI KOLAGA
7402111,7402,MALIGANO
7402112,7402,BATUKARA
