3208010,3208,DARMA
3208020,3208,KADUGEDE
3208021,3208,NUSAHERANG
3208030,3208,CINIRU
3208031,3208,HANTARA
3208040,3208,SELAJAMBE
3208050,3208,SUBANG
3208051,3208,CILEBAK
3208060,3208,CIWARU
3208061,3208,KARANGKANCANA
3208070,3208,CIBINGBIN
3208071,3208,CIBEUREUM
3208080,3208,LURAGUNG
3208081,3208,CIMAHI
3208090,3208,CIDAHU
3208091,3208,KALIMANGGIS
3208100,3208,CIAWIGEBANG
3208101,3208,CIPICUNG
3208110,3208,LEBAKWANGI
3208111,3208,MALEBER
3208120,3208,GARAWANGI
3208121,3208,SINDANGAGUNG
3208130,3208,KUNINGAN
3208140,3208,CIGUGUR
3208150,3208,KRAMATMULYA
3208160,3208,JALAKSANA
3208161,3208,JAPARA
3208170,3208,CILIMUS
3208171,3208,CIGANDAMEKAR
3208180,3208,MANDIRANCAN
3208181,3208,PANCALANG
3208190,3208,PASAWAHAN
