9107061,9107,KLASO
9107062,9107,SAENGKEDUK
9107100,9107,MAKBON
9107101,9107,KLAYILI
9107110,9107,BERAUR
9107111,9107,KLAMONO
9107112,9107,KLABOT
9107113,9107,KLAWAK
9107114,9107,BAGUN
9107115,9107,KLASAFET
9107116,9107,MALABOTOM
9107118,9107,BOTAIN
9107119,9107,KONHIR
9107120,9107,SALAWATI
9107121,9107,MAYAMUK
9107122,9107,SALAWATI TIMUR
9107123,9107,HOBARD
9107124,9107,BUK
9107130,9107,SEGET
9107131,9107,SEGUN
9107132,9107,SALAWATI SELATAN
9107133,9107,SALAWATI TENGAH
9107170,9107,AIMAS
9107171,9107,MARIAT
9107172,9107,SORONG
9107180,9107,SAYOSA
9107181,9107,MAUDUS
9107182,9107,WEMAK
9107183,9107,SAYOSA TIMUR
9107184,9107,SUNOOK
