1109010,1109,GEUMPANG
1109011,1109,MANE
1109070,1109,GLUMPANG TIGA
1109071,1109,GLUMPANG BARO
1109080,1109,MUTIARA
1109081,1109,MUTIARA TIMUR
1109090,1109,TIRO/TRUSEB
1109100,1109,TANGSE
1109111,1109,KEUMALA
1109112,1109,TITEUE
1109120,1109,SAKTI
1109130,1109,MILA
1109140,1109,PADANG TIJI
1109150,1109,DELIMA
1109151,1109,GRONG GRONG
1109160,1109,INDRAJAYA
1109170,1109,PEUKAN BARO
1109180,1109,KEMBANG TANJONG
1109190,1109,SIMPANG TIGA
1109200,1109,KOTA SIGLI
1109210,1109,PIDIE
1109220,1109,BATEE
1109230,1109,MUARA TIGA
