1213010,1213,BOHOROK
1213011,1213,SIRAPIT
1213020,1213,SALAPIAN
1213021,1213,KUTAMBARU
1213030,1213,SEI BINGAI
1213040,1213,KUALA
1213050,1213,SELESAI
1213060,1213,BINJAI
1213070,1213,STABAT
1213080,1213,WAMPU
1213090,1213,BATANG SERANGAN
1213100,1213,SAWIT SEBERANG
1213110,1213,PADANG TUALANG
1213120,1213,HINAI
1213130,1213,SECANGGANG
1213140,1213,TANJUNG PURA
1213150,1213,GEBANG
1213160,1213,BABALAN
1213170,1213,SEI LEPAN
1213180,1213,BRANDAN BARAT
1213190,1213,BESITANG
1213200,1213,PANGKALAN SUSU
1213201,1213,PEMATANG JAYA
