7326010,7326,SOPAI
7326020,7326,KESU
7326030,7326,SANGGALANGI
7326040,7326,BUNTAO
7326050,7326,RANTEBUA
7326060,7326,NANGGALA
7326070,7326,TONDON
7326080,7326,TALLUNGLIPU
7326090,7326,RANTEPAO
7326100,7326,TIKALA
7326110,7326,SESEAN
7326120,7326,BALUSU
7326130,7326,SA'DAN
7326140,7326,BENGKELEKILA
7326150,7326,SESEAN SULOARA
7326160,7326,KAPALA PITU
7326170,7326,DENDE PIONGAN NAPO
7326180,7326,AWAN RANTE KARUA
7326190,7326,RINDINGALO
7326200,7326,BUNTU PEPASAN
7326210,7326,BARUPPU
