3524010,3524,SUKORAME
3524020,3524,BLULUK
3524030,3524,NGIMBANG
3524040,3524,SAMBENG
3524050,3524,MANTUP
3524060,3524,KEMBANGBAHU
3524070,3524,SUGIO
3524080,3524,KEDUNGPRING
3524090,3524,MODO
3524100,3524,BABAT
3524110,3524,PUCUK
3524120,3524,SUKODADI
3524130,3524,LAMONGAN
3524140,3524,TIKUNG
3524141,3524,SARIREJO
3524150,3524,DEKET
3524160,3524,GLAGAH
3524170,3524,KARANGBINANGUN
3524180,3524,TURI
3524190,3524,KALITENGAH
3524200,3524,KARANG GENENG
3524210,3524,SEKARAN
3524220,3524,MADURAN
3524230,3524,LAREN
3524240,3524,SOLOKURO
3524250,3524,PACIRAN
3524260,3524,BRONDONG
