9104010,9104,FAFURWAR
9104020,9104,BABO
9104021,9104,SUMURI
9104022,9104,AROBA
9104023,9104,KAITARO
9104030,9104,KURI
9104040,9104,WAMESA
9104050,9104,BINTUNI
9104051,9104,MANIMERI
9104052,9104,TUHIBA
9104053,9104,DATARAN BEIMES
9104060,9104,TEMBUNI
9104070,9104,ARANDAY
9104071,9104,KAMUNDAN
9104072,9104,TOMU
9104073,9104,WERIAGAR
9104080,9104,MOSKONA SELATAN
9104081,9104,MEYADO
9104082,9104,MOSKONA BARAT
9104090,9104,MERDEY
9104091,9104,BISCOOP
9104092,9104,MASYETA
9104100,9104,MOSKONA UTARA
9104101,9104,MOSKONA TIMUR
