7406010,7406,KABAENA
7406011,7406,KABAENA UTARA
7406012,7406,KABAENA SELATAN
7406013,7406,KABAENA BARAT
7406020,7406,KABAENA TIMUR
7406021,7406,KABAENA TENGAH
7406030,7406,RUMBIA
7406031,7406,MATA OLEO
7406032,7406,KEP. MASALOKA RAYA
7406033,7406,RUMBIA TENGAH
7406040,7406,RAROWATU
7406041,7406,RAROWATU UTARA
7406042,7406,MATA USU
7406043,7406,LANTARI JAYA
7406050,7406,POLEANG TIMUR
7406051,7406,POLEANG UTARA
7406052,7406,POLEANG SELATAN
7406053,7406,POLEANG TENGGARA
7406060,7406,POLEANG
7406061,7406,POLEANG BARAT
7406062,7406,TONTONUNU
7406063,7406,POLEANG TENGAH
