3514010,3514,PURWODADI
3514020,3514,TUTUR
3514030,3514,PUSPO
3514040,3514,TOSARI
3514050,3514,LUMBANG
3514060,3514,PASREPAN
3514070,3514,KEJAYAN
3514080,3514,WONOREJO
3514090,3514,PURWOSARI
3514100,3514,PRIGEN
3514110,3514,SUKOREJO
3514120,3514,PANDAAN
3514130,3514,GEMPOL
3514140,3514,BEJI
3514150,3514,BANGIL
3514160,3514,REMBANG
3514170,3514,KRATON
3514180,3514,POHJENTREK
3514190,3514,GONDANG WETAN
3514200,3514,REJOSO
3514210,3514,WINONGAN
3514220,3514,GRATI
3514230,3514,LEKOK
3514240,3514,NGULING
