1502010,1502,JANGKAT
1502011,1502,SUNGAI TENANG
1502020,1502,MUARA SIAU
1502021,1502,LEMBAH MASURAI
1502022,1502,TIANG PUMPUNG
1502030,1502,PAMENANG
1502031,1502,PAMENANG BARAT
1502032,1502,RENAH PAMENANG
1502033,1502,PAMENANG SELATAN
1502040,1502,BANGKO
1502041,1502,BANGKO BARAT
1502042,1502,NALO TANTAN
1502043,1502,BATANG MASUMAI
1502050,1502,SUNGAI MANAU
1502051,1502,RENAH PEMBARAP
1502052,1502,PANGKALAN JAMBU
1502060,1502,TABIR
1502061,1502,TABIR ULU
1502062,1502,TABIR SELATAN
1502063,1502,TABIR ILIR
1502064,1502,TABIR TIMUR
1502065,1502,TABIR LINTAS
1502066,1502,MARGO TABIR
1502067,1502,TABIR BARAT
