1202010,1202,BATAHAN
1202011,1202,SINUNUKAN
1202020,1202,BATANG NATAL
1202021,1202,LINGGA BAYU
1202022,1202,RANTO BAEK
1202030,1202,KOTANOPAN
1202031,1202,ULU PUNGKUT
1202032,1202,TAMBANGAN
1202033,1202,LEMBAH SORIK MARAPI
1202034,1202,PUNCAK SORIK MARAPI
1202040,1202,MUARA SIPONGI
1202041,1202,PAKANTAN
1202050,1202,PANYABUNGAN
1202051,1202,PANYABUNGAN SELATAN
1202052,1202,PANYABUNGAN BARAT
1202053,1202,PANYABUNGAN UTARA
1202054,1202,PANYABUNGAN TIMUR
1202055,1202,HUTA BARGOT
1202060,1202,NATAL
1202070,1202,MUARA BATANG GADIS
1202080,1202,SIABU
1202081,1202,BUKIT MALINTANG
1202082,1202,NAGA JUANG
