1209010,1209,SILIMAKUTA
1209011,1209,PEMATANG SILIMAHUTA
1209020,1209,PURBA
1209021,1209,HARANGGAOL HORISON
1209040,1209,SIDAMANIK
1209041,1209,PEMATANG SIDAMANIK
1209050,1209,GIRSANG SIPANGAN BOLON
1209060,1209,TANAH JAWA
1209061,1209,HATONDUHAN
1209070,1209,DOLOK PANRIBUAN
1209080,1209,JORLANG HATARAN
1209090,1209,PANEI
1209091,1209,PANOMBEAN PANEI
1209100,1209,RAYA
1209101,1209,DOLOG MASAGAL
1209110,1209,DOLOK SILAU
1209120,1209,SILAU KAHEAN
1209130,1209,RAYA KAHEAN
1209140,1209,TAPIAN DOLOK
1209150,1209,DOLOK BATU NANGGAR
1209160,1209,SIANTAR
1209161,1209,GUNUNG MALELA
1209162,1209,GUNUNG MALIGAS
1209170,1209,HUTABAYU RAJA
1209171,1209,JAWA MARAJA BAH JAMBI
1209180,1209,PEMATANG BANDAR
1209181,1209,BANDAR HULUAN
1209190,1209,BANDAR
1209191,1209,BANDAR MASILAM
1209200,1209,BOSAR MALIGAS
1209210,1209,UJUNG PADANG
