5305010,5305,MIOMAFFO BARAT
5305011,5305,MIOMAFFO TENGAH
5305012,5305,MUSI
5305013,5305,MUTIS
5305020,5305,MIOMAFFO TIMUR
5305021,5305,NOEMUTI
5305022,5305,BIKOMI SELATAN
5305023,5305,BIKOMI TENGAH
5305024,5305,BIKOMI NILULAT
5305025,5305,BIKOMI UTARA
5305026,5305,NAIBENU
5305027,5305,NOEMUTI TIMUR
5305030,5305,KOTA KEFAMENANU
5305040,5305,INSANA
5305041,5305,INSANA UTARA
5305042,5305,INSANA BARAT
5305043,5305,INSANA TENGAH
5305044,5305,INSANA FAFINESU
5305050,5305,BIBOKI SELATAN
5305051,5305,BIBOKI TANPAH
5305052,5305,BIBOKI MOENLEU
5305060,5305,BIBOKI UTARA
5305061,5305,BIBOKI ANLEU
5305062,5305,BIBOKI FEOTLEU
