1406010,1406,KAMPAR KIRI
1406011,1406,KAMPAR KIRI HULU
1406012,1406,KAMPAR KIRI HILIR
1406013,1406,GUNUNG SAHILAN
1406014,1406,KAMPAR KIRI TENGAH
1406020,1406,XIII KOTO KAMPAR
1406021,1406,KOTO KAMPAR HULU
1406030,1406,KUOK
1406031,1406,SALO
1406040,1406,TAPUNG
1406041,1406,TAPUNG HULU
1406042,1406,TAPUNG HILIR
1406050,1406,BANGKINANG KOTA
1406051,1406,BANGKINANG
1406060,1406,KAMPAR
1406061,1406,KAMPA
1406062,1406,RUMBIO JAYA
1406063,1406,KAMPAR UTARA
1406070,1406,TAMBANG
1406080,1406,SIAK HULU
1406081,1406,PERHENTIAN RAJA
