1208010,1208,BANDAR PASIR MANDOGE
1208020,1208,BANDAR PULAU
1208021,1208,AEK SONGSONGAN
1208022,1208,RAHUNING
1208030,1208,PULAU RAKYAT
1208031,1208,AEK KUASAN
1208032,1208,AEK LEDONG
1208040,1208,SEI KEPAYANG
1208041,1208,SEI KEPAYANG BARAT
1208042,1208,SEI KEPAYANG TIMUR
1208050,1208,TANJUNG BALAI
1208060,1208,SIMPANG EMPAT
1208061,1208,TELUK DALAM
1208070,1208,AIR BATU
1208071,1208,SEI DADAP
1208080,1208,BUNTU PANE
1208081,1208,TINGGI RAJA
1208082,1208,SETIA JANJI
1208090,1208,MERANTI
1208091,1208,PULO BANDRING
1208092,1208,RAWANG PANCA ARGA
1208100,1208,AIR JOMAN
1208101,1208,SILAU LAUT
1208160,1208,KISARAN BARAT
1208170,1208,KISARAN TIMUR
