6106010,6106,KENDAWANGAN
6106020,6106,MANIS MATA
6106030,6106,MARAU
6106031,6106,SINGKUP
6106032,6106,AIR UPAS
6106040,6106,JELAI HULU
6106050,6106,TUMBANG TITI
6106051,6106,PEMAHAN
6106052,6106,SUNGAI MELAYU RAYAK
6106060,6106,MATAN HILIR SELATAN
6106061,6106,BENUA KAYONG
6106070,6106,MATAN HILIR UTARA
6106071,6106,DELTA PAWAN
6106072,6106,MUARA PAWAN
6106090,6106,NANGA TAYAP
6106100,6106,SANDAI
6106101,6106,HULU SUNGAI
6106110,6106,SUNGAI LAUR
6106120,6106,SIMPANG HULU
6106121,6106,SIMPANG DUA
