5302010,5302,LEWA
5302011,5302,NGGAHA ORIANGU
5302012,5302,LEWA TIDAHU
5302013,5302,KATALA HAMU LINGU
5302020,5302,TABUNDUNG
5302021,5302,PINUPAHAR
5302030,5302,PABERIWAI
5302031,5302,KARERA
5302032,5302,MATAWAI LA PAWU
5302033,5302,KAHAUNGU ETI
5302034,5302,MAHU
5302035,5302,NGADU NGALA
5302040,5302,PAHUNGA LODU
5302041,5302,WULA WAIJELU
5302051,5302,RINDI
5302052,5302,UMALULU
5302060,5302,PANDAWAI
5302061,5302,KAMBATA MAPAMBUHANG
5302070,5302,KOTA WAINGAPU
5302071,5302,KAMBERA
5302080,5302,HAHARU
5302081,5302,KANATANG
