7317010,7317,LAROMPONG
7317011,7317,LAROMPONG SELATAN
7317020,7317,SULI
7317021,7317,SULI BARAT
7317030,7317,BELOPA
7317031,7317,KAMANRE
7317032,7317,BELOPA UTARA
7317040,7317,BAJO
7317041,7317,BAJO BARAT
7317050,7317,BASSESANGTEMPE
7317051,7317,LATIMOJONG
7317052,7317,BASSESANGTEMPE UTARA
7317060,7317,BUPON
7317061,7317,PONRANG
7317062,7317,PONRANG SELATAN
7317070,7317,BUA
7317080,7317,WALENRANG
7317081,7317,WALENRANG TIMUR
7317090,7317,LAMASI
7317091,7317,WALENRANG UTARA
7317092,7317,WALENRANG BARAT
7317093,7317,LAMASI TIMUR
