7311010,7311,BONTOCANI
7311020,7311,KAHU
7311030,7311,KAJUARA
7311040,7311,SALOMEKKO
7311050,7311,TONRA
7311060,7311,PATIMPENG
7311070,7311,LIBURENG
7311080,7311,MARE
7311090,7311,SIBULUE
7311100,7311,CINA
7311110,7311,BAREBBO
7311120,7311,PONRE
7311130,7311,LAPPARIAJA
7311140,7311,LAMURU
7311141,7311,TELLU LIMPOE
7311150,7311,BENGO
7311160,7311,ULAWENG
7311170,7311,PALAKKA
7311180,7311,AWANGPONE
7311190,7311,TELLU SIATTINGE
7311200,7311,AMALI
7311210,7311,AJANGALE
7311220,7311,DUA BOCCOE
7311230,7311,CENRANA
7311710,7311,TANETE RIATTANG BARAT
7311720,7311,TANETE RIATTANG
7311730,7311,TANETE RIATTANG TIMUR
