1209170005,1209170,MARIAH HOMBANG
1209170006,1209170,MARIHAT MAYANG
1209170007,1209170,JAWA BARU
1209170008,1209170,PULO BAYU
1209170009,1209170,HUTA BAYU
1209170010,1209170,SILAK KIDIR
1209170011,1209170,BOSAR BAYU
1209170012,1209170,MANCUK
1209170015,1209170,MALIGAS BAYU
1209170016,1209170,RAJA MALIGAS
1209170017,1209170,DOLOK SINUMBAH
1209170018,1209170,RAJA MALIGAS I
1209170019,1209170,BAHAL BATU
1209170020,1209170,POKAN BARU
1209170021,1209170,MANRAYAP BARU
1209170022,1209170,TALANG BAYU
