1214033001,1214033,HILISIMAETANO
1214033003,1214033,BAWOGOSALI
1214033004,1214033,HILIFALAWU
1214033006,1214033,SOTOO HILISIMAETANO
1214033007,1214033,EHO HILISIMAETANO
1214033008,1214033,SAMADAYA HILISIMAETANO
1214033009,1214033,IDALA JAYA HILISIMAETANO
1214033010,1214033,FAOMASI HILISIMAETANO
1214033011,1214033,HILIAURIFA HILISIMAETANO
1214033012,1214033,NDRASO HILISIMAETANO
1214033013,1214033,PEKAN HILISIMAETANO
1214033014,1214033,BONIA HILISIMAETANO
1214033015,1214033,BAWOSAODANO
1214033016,1214033,BOWOHOSI
