1104020011,1104020,LAWE LONING GAB
1104020012,1104020,LAWE LONING AMAN
1104020013,1104020,GABUNGAN PARSAORAN
1104020014,1104020,KEDATARAN GAB
1104020016,1104020,KUTA TENGAH
1104020017,1104020,TANAH BARU
1104020018,1104020,LAWE SIGALA TIMUR
1104020019,1104020,LAWE SIGALA BARAT
1104020020,1104020,SUKA DAMAI
1104020021,1104020,LAWE SIGALA II
1104020022,1104020,LAWE TUA GAB
1104020023,1104020,BUKIT MERDEKA
1104020024,1104020,LAWE KESUMPAT
1104020027,1104020,DARUL AMAN
1104020035,1104020,LAWE LONING SEPAKAT
1104020036,1104020,GAYA JAYA
1104020037,1104020,LAWE LONING I
1104020038,1104020,LAWE RAKAT
1104020039,1104020,SUKA MAJU
1104020040,1104020,SUKA JAYA
1104020041,1104020,LAWE SERKE
1104020042,1104020,LAWE TUA PERSATUAN
1104020043,1104020,LAWE TUA MAKMUR
1104020044,1104020,BUKIT SEPAKAT
1104020045,1104020,ENMYA BATU DUA RATUS
1104020046,1104020,SEBUNGKE
1104020047,1104020,LAWE LONING HAKHAPEN
1104020048,1104020,NDAUH NI TENGGAU
1104020049,1104020,KERTIMBANG
1104020050,1104020,LAWE SIGALA BARAT JAYA
1104020051,1104020,LAWE PEKHIDINAN
1104020052,1104020,GELAH MUSARA
1104020053,1104020,MULIE DAME
1104020054,1104020,KARYA INDAH
1104020055,1104020,KAYU MBELIN
